timestamp,solar_power,onshore_wind_power,offshore_wind_power,tidal_power
2019-01-01 00:00:01,0.783,0.19684899,0.19684899,0.07531097
2019-01-01 01:00:01,0.78,0.1718551,0.1718551,0.1661352
2019-01-01 02:00:01,0.773,0.13637673,0.13637673,0.145067
2019-01-01 03:00:01,0.764,0.1314215,0.1314215,0.1099449
2019-01-01 04:00:01,0.746,0.13169319,0.13169319,0.0283231
2019-01-01 05:00:01,0.709,0.14264991,0.14264991,0.03307089
2019-01-01 06:00:01,0.626,0.1098661,0.1098661,0.06054585
2019-01-01 07:00:01,0.425,0.07741282,0.07741282,0.05939593
2019-01-01 08:00:01,0.116,0.06870011,0.06870011,0.05233801
2019-01-01 09:00:01,0.0,0.06935787,0.06935787,0.02239147
2019-01-01 10:00:01,0.0,0.08476,0.08476,0.007955861
2019-01-01 11:00:01,0.0,0.08128843,0.08128843,0.0276844
2019-01-01 12:00:01,0.0,0.0814498,0.0814498,0.09026808
2019-01-01 13:00:01,0.0,0.05888674,0.05888674,0.1697658
2019-01-01 14:00:01,0.0,0.0,0.0,0.1567655
2019-01-01 15:00:01,0.0,0.04720988,0.04720988,0.1063478
2019-01-01 16:00:01,0.0,0.0966409,0.0966409,0.03073636
2019-01-01 17:00:01,0.0,0.1406385,0.1406385,0.04258807
2019-01-01 18:00:01,0.0,0.14877167,0.14877167,0.07685237
2019-01-01 19:00:01,0.174,0.19897843,0.19897843,0.09094191
2019-01-01 20:00:01,0.528,0.23949392,0.23949392,0.1005586
2019-01-01 21:00:01,0.666,0.23790593,0.23790593,0.08038046
2019-01-01 22:00:01,0.727,0.29161882,0.29161882,0.02735958
2019-01-01 23:00:01,0.757,0.22965467,0.22965467,0.01194662
2019-01-02 00:00:02,0.765,0.13598651,0.13598651,0.03940159
2019-01-02 01:00:02,0.772,0.14754408,0.14754408,0.1197075
2019-01-02 02:00:02,0.761,0.22464827,0.22464827,0.2277675
2019-01-02 03:00:02,0.718,0.32974268,0.32974268,0.2341161
2019-01-02 04:00:02,0.661,0.40495806,0.40495806,0.1251116
2019-01-02 05:00:02,0.616,0.42854533,0.42854533,0.04101089
2019-01-02 06:00:02,0.322,0.41710438,0.41710438,0.02354978
2019-01-02 07:00:02,0.219,0.4632718,0.4632718,0.05163565
2019-01-02 08:00:02,0.077,0.53303014,0.53303014,0.06357621
2019-01-02 09:00:02,0.0,0.63097183,0.63097183,0.06782557
2019-01-02 10:00:02,0.0,0.85940592,0.85940592,0.03678247
2019-01-02 11:00:02,0.0,0.93903752,0.93903752,0.01121591
2019-01-02 12:00:02,0.0,0.99067067,0.99067067,0.01541813
2019-01-02 13:00:02,0.0,1.0,1.0,0.02696592
2019-01-02 14:00:02,0.0,1.0,1.0,0.09890885
2019-01-02 15:00:02,0.0,1.0,1.0,0.1573269
2019-01-02 16:00:02,0.0,1.0,1.0,0.1145027
2019-01-02 17:00:02,0.0,1.0,1.0,0.05043758
2019-01-02 18:00:02,0.0,1.0,1.0,0.02375829
2019-01-02 19:00:02,0.133,1.0,1.0,0.04370827
2019-01-02 20:00:02,0.463,1.0,1.0,0.07719823
2019-01-02 21:00:02,0.644,1.0,1.0,0.0808332
2019-01-02 22:00:02,0.714,0.96548755,0.96548755,0.05972429
2019-01-02 23:00:02,0.745,0.66581637,0.66581637,0.02796389
2019-01-03 00:00:03,0.757,0.48057577,0.48057577,0.007946542
2019-01-03 01:00:03,0.753,0.32815287,0.32815287,0.02131982
2019-01-03 02:00:03,0.732,0.17637397,0.17637397,0.06746393
2019-01-03 03:00:03,0.694,0.08699644,0.08699644,0.1816323
2019-01-03 04:00:03,0.563,0.05863113,0.05863113,0.1898845
2019-01-03 05:00:03,0.545,0.06737847,0.06737847,0.126636
2019-01-03 06:00:03,0.489,0.09627795,0.09627795,0.04765057
2019-01-03 07:00:03,0.369,0.13788599,0.13788599,0.02205416
2019-01-03 08:00:03,0.117,0.20481301,0.20481301,0.04113721
2019-01-03 09:00:03,0.0,0.19992193,0.19992193,0.05216135
2019-01-03 10:00:03,0.0,0.25019933,0.25019933,0.04658348
2019-01-03 11:00:03,0.0,0.24147812,0.24147812,0.03136449
2019-01-03 12:00:03,0.0,0.22072741,0.22072741,0.01091863
2019-01-03 13:00:03,0.0,0.19562046,0.19562046,0.007735061
2019-01-03 14:00:03,0.0,0.14154377,0.14154377,0.02555557
2019-01-03 15:00:03,0.0,0.08532842,0.08532842,0.06922217
2019-01-03 16:00:03,0.0,0.05315834,0.05315834,0.1285669
2019-01-03 17:00:03,0.0,0.0,0.0,0.1053973
2019-01-03 18:00:03,0.0,0.0,0.0,0.0472846
2019-01-03 19:00:03,0.167,0.0,0.0,0.01821937
2019-01-03 20:00:03,0.541,0.0,0.0,0.04213049
2019-01-03 21:00:03,0.705,0.0,0.0,0.07632369
2019-01-03 22:00:03,0.765,0.04596722,0.04596722,0.07434405
2019-01-03 23:00:03,0.785,0.05222319,0.05222319,0.06225183
2019-01-04 00:00:04,0.786,0.04687838,0.04687838,0.02919229
2019-01-04 01:00:04,0.78,0.04723575,0.04723575,0.006701667
2019-01-04 02:00:04,0.771,0.05996928,0.05996928,0.0250993
2019-01-04 03:00:04,0.761,0.06590513,0.06590513,0.07925927
2019-01-04 04:00:04,0.746,0.06593424,0.06593424,0.2038887
2019-01-04 05:00:04,0.71,0.074014,0.074014,0.2252382
2019-01-04 06:00:04,0.599,0.06876898,0.06876898,0.1517936
2019-01-04 07:00:04,0.378,0.07498228,0.07498228,0.05273283
2019-01-04 08:00:04,0.117,0.09631932,0.09631932,0.02641502
2019-01-04 09:00:04,0.0,0.11615167,0.11615167,0.06071724
2019-01-04 10:00:04,0.0,0.10182495,0.10182495,0.06808012
2019-01-04 11:00:04,0.0,0.09731666,0.09731666,0.07766352
2019-01-04 12:00:04,0.0,0.08127858,0.08127858,0.05183666
2019-01-04 13:00:04,0.0,0.08167569,0.08167569,0.01785795
2019-01-04 14:00:04,0.0,0.06425309,0.06425309,0.009655599
2019-01-04 15:00:04,0.0,0.07023778,0.07023778,0.0379767
2019-01-04 16:00:04,0.0,0.12944278,0.12944278,0.1057999
2019-01-04 17:00:04,0.0,0.24818835,0.24818835,0.1944969
2019-01-04 18:00:04,0.0,0.43467626,0.43467626,0.161101
2019-01-04 19:00:04,0.099,0.54823128,0.54823128,0.07007618
2019-01-04 20:00:04,0.429,0.493981,0.493981,0.02777507
2019-01-04 21:00:04,0.61,0.5956143,0.5956143,0.05894742
2019-01-04 22:00:04,0.694,0.71379244,0.71379244,0.09632172
2019-01-04 23:00:04,0.762,0.65593318,0.65593318,0.1153716
2019-01-05 00:00:05,0.776,0.55207661,0.55207661,0.09942411
2019-01-05 01:00:05,0.765,0.44221109,0.44221109,0.04474133
2019-01-05 02:00:05,0.757,0.3948559,0.3948559,0.01256983
2019-01-05 03:00:05,0.751,0.44313458,0.44313458,0.04114907
2019-01-05 04:00:05,0.731,0.53236594,0.53236594,0.1308671
2019-01-05 05:00:05,0.689,0.57224594,0.57224594,0.3230596
2019-01-05 06:00:05,0.602,0.54153031,0.54153031,0.3502506
2019-01-05 07:00:05,0.365,0.46991554,0.46991554,0.2100551
2019-01-05 08:00:05,0.113,0.47176756,0.47176756,0.07566044
2019-01-05 09:00:05,0.0,0.47022366,0.47022366,0.0513147
2019-01-05 10:00:05,0.0,0.40586611,0.40586611,0.08453799
2019-01-05 11:00:05,0.0,0.36673055,0.36673055,0.1258367
2019-01-05 12:00:05,0.0,0.29319306,0.29319306,0.136711
2019-01-05 13:00:05,0.0,0.20479427,0.20479427,0.09569984
2019-01-05 14:00:05,0.0,0.13204713,0.13204713,0.03541803
2019-01-05 15:00:05,0.0,0.11961653,0.11961653,0.0191776
2019-01-05 16:00:05,0.0,0.13158947,0.13158947,0.04350842
2019-01-05 17:00:05,0.0,0.14006484,0.14006484,0.1884392
2019-01-05 18:00:05,0.0,0.1521986,0.1521986,0.3066553
2019-01-05 19:00:05,0.16,0.17739344,0.17739344,0.2374503
2019-01-05 20:00:05,0.553,0.16696875,0.16696875,0.1082818
2019-01-05 21:00:05,0.704,0.18108888,0.18108888,0.04205435
2019-01-05 22:00:05,0.764,0.15802544,0.15802544,0.07862662
2019-01-05 23:00:05,0.776,0.12150579,0.12150579,0.1300617
2019-01-06 00:00:06,0.771,0.0967485,0.0967485,0.1635762
2019-01-06 01:00:06,0.747,0.05599738,0.05599738,0.1240026
2019-01-06 02:00:06,0.744,0.0,0.0,0.05472859
2019-01-06 03:00:06,0.729,0.0,0.0,0.01882085
2019-01-06 04:00:06,0.687,0.05336879,0.05336879,0.05143635
2019-01-06 05:00:06,0.6,0.05128035,0.05128035,0.2406933
2019-01-06 06:00:06,0.45,0.0,0.0,0.4743199
2019-01-06 07:00:06,0.232,0.0,0.0,0.420907
2019-01-06 08:00:06,0.048,0.0,0.0,0.240887
2019-01-06 09:00:06,0.0,0.0,0.0,0.06723289
2019-01-06 10:00:06,0.0,0.0,0.0,0.06261814
2019-01-06 11:00:06,0.0,0.0,0.0,0.1506418
2019-01-06 12:00:06,0.0,0.0,0.0,0.214833
2019-01-06 13:00:06,0.0,0.0,0.0,0.2017697
2019-01-06 14:00:06,0.0,0.0,0.0,0.126126
2019-01-06 15:00:06,0.0,0.0,0.0,0.0379719
2019-01-06 16:00:06,0.0,0.0,0.0,0.03078558
2019-01-06 17:00:06,0.0,0.0,0.0,0.1011727
2019-01-06 18:00:06,0.0,0.0,0.0,0.3900863
2019-01-06 19:00:06,0.034,0.0,0.0,0.4519124
2019-01-06 20:00:06,0.135,0.0,0.0,0.3116023
2019-01-06 21:00:06,0.235,0.0,0.0,0.1111049
2019-01-06 22:00:06,0.332,0.04848683,0.04848683,0.0486302
2019-01-06 23:00:06,0.451,0.0,0.0,0.1413347
2019-01-07 00:00:07,0.544,0.0,0.0,0.2125918
2019-01-07 01:00:07,0.59,0.0,0.0,0.2223868
2019-01-07 02:00:07,0.59,0.0,0.0,0.1587145
2019-01-07 03:00:07,0.546,0.0,0.0,0.0555677
2019-01-07 04:00:07,0.481,0.0,0.0,0.03101444
2019-01-07 05:00:07,0.384,0.0,0.0,0.1110522
2019-01-07 06:00:07,0.176,0.0,0.0,0.4975209
2019-01-07 07:00:07,0.084,0.0,0.0,0.5433594
2019-01-07 08:00:07,0.008,0.0,0.0,0.4866081
2019-01-07 09:00:07,0.0,0.0,0.0,0.2375928
2019-01-07 10:00:07,0.0,0.0461694,0.0461694,0.05643113
2019-01-07 11:00:07,0.0,0.11688296,0.11688296,0.1190386
2019-01-07 12:00:07,0.0,0.14569127,0.14569127,0.2575854
2019-01-07 13:00:07,0.0,0.16486644,0.16486644,0.3084226
2019-01-07 14:00:07,0.0,0.12492787,0.12492787,0.2845896
2019-01-07 15:00:07,0.0,0.07575405,0.07575405,0.1478151
2019-01-07 16:00:07,0.0,0.0468342,0.0468342,0.03856414
2019-01-07 17:00:07,0.0,0.04444654,0.04444654,0.05333543
2019-01-07 18:00:07,0.0,0.07369569,0.07369569,0.2706681
2019-01-07 19:00:07,0.018,0.0975776,0.0975776,0.5447066
2019-01-07 20:00:07,0.117,0.13322769,0.13322769,0.5192498
2019-01-07 21:00:07,0.227,0.1646972,0.1646972,0.3428248
2019-01-07 22:00:07,0.315,0.29853973,0.29853973,0.08680701
2019-01-07 23:00:07,0.357,0.35751227,0.35751227,0.08479338
2019-01-08 00:00:08,0.405,0.36333053,0.36333053,0.2263382
2019-01-08 01:00:08,0.433,0.3507699,0.3507699,0.2807142
2019-01-08 02:00:08,0.47,0.33906356,0.33906356,0.2889765
2019-01-08 03:00:08,0.459,0.31029887,0.31029887,0.1657929
2019-01-08 04:00:08,0.428,0.29500962,0.29500962,0.04539036
2019-01-08 05:00:08,0.361,0.26262714,0.26262714,0.05350894
2019-01-08 06:00:08,0.268,0.28043977,0.28043977,0.2806085
2019-01-08 07:00:08,0.15,0.30711458,0.30711458,0.5861621
2019-01-08 08:00:08,0.024,0.31087707,0.31087707,0.5738337
2019-01-08 09:00:08,0.0,0.31146589,0.31146589,0.4922623
2019-01-08 10:00:08,0.0,0.32017099,0.32017099,0.1720306
2019-01-08 11:00:08,0.0,0.29805748,0.29805748,0.07655382
2019-01-08 12:00:08,0.0,0.26453621,0.26453621,0.2340632
2019-01-08 13:00:08,0.0,0.23307525,0.23307525,0.3476608
2019-01-08 14:00:08,0.0,0.18420047,0.18420047,0.4185558
2019-01-08 15:00:08,0.0,0.11997434,0.11997434,0.3178984
2019-01-08 16:00:08,0.0,0.08162828,0.08162828,0.1312654
2019-01-08 17:00:08,0.0,0.06677946,0.06677946,0.03593393
2019-01-08 18:00:08,0.0,0.05852613,0.05852613,0.1171463
2019-01-08 19:00:08,0.006,0.05762359,0.05762359,0.5464393
2019-01-08 20:00:08,0.106,0.05337079,0.05337079,0.5996451
2019-01-08 21:00:08,0.313,0.05129049,0.05129049,0.5241314
2019-01-08 22:00:08,0.516,0.07659307,0.07659307,0.2863769
2019-01-08 23:00:08,0.658,0.08915342,0.08915342,0.07019892
2019-01-09 00:00:09,0.73,0.07671778,0.07671778,0.1545956
2019-01-09 01:00:09,0.722,0.0529337,0.0529337,0.2740737
2019-01-09 02:00:09,0.654,0.0,0.0,0.3573121
2019-01-09 03:00:09,0.623,0.0,0.0,0.316391
2019-01-09 04:00:09,0.558,0.0,0.0,0.1413855
2019-01-09 05:00:09,0.431,0.0,0.0,0.03743844
2019-01-09 06:00:09,0.322,0.0,0.0,0.1187003
2019-01-09 07:00:09,0.178,0.0,0.0,0.5739112
2019-01-09 08:00:09,0.027,0.0,0.0,0.6349646
2019-01-09 09:00:09,0.0,0.0,0.0,0.567816
2019-01-09 10:00:09,0.0,0.0,0.0,0.4400923
2019-01-09 11:00:09,0.0,0.0,0.0,0.1205033
2019-01-09 12:00:09,0.0,0.0,0.0,0.1526208
2019-01-09 13:00:09,0.0,0.0,0.0,0.3002675
2019-01-09 14:00:09,0.0,0.0,0.0,0.473152
2019-01-09 15:00:09,0.0,0.0,0.0,0.4690362
2019-01-09 16:00:09,0.0,0.0,0.0,0.3033514
2019-01-09 17:00:09,0.0,0.0,0.0,0.1053684
2019-01-09 18:00:09,0.0,0.0,0.0,0.06051384
2019-01-09 19:00:09,0.049,0.0,0.0,0.2259936
2019-01-09 20:00:09,0.278,0.0,0.0,0.6088228
2019-01-09 21:00:09,0.505,0.05859888,0.05859888,0.6088695
2019-01-09 22:00:09,0.647,0.07452097,0.07452097,0.5082812
2019-01-09 23:00:09,0.699,0.12468355,0.12468355,0.2326584
2019-01-10 00:00:10,0.723,0.14991116,0.14991116,0.09566979
2019-01-10 01:00:10,0.727,0.21652384,0.21652384,0.2006869
2019-01-10 02:00:10,0.721,0.24631596,0.24631596,0.3554936
2019-01-10 03:00:10,0.663,0.35796016,0.35796016,0.4127582
2019-01-10 04:00:10,0.49,0.49582511,0.49582511,0.2857203
2019-01-10 05:00:10,0.358,0.46214999,0.46214999,0.1105407
2019-01-10 06:00:10,0.238,0.43650596,0.43650596,0.05497928
2019-01-10 07:00:10,0.097,0.43204138,0.43204138,0.1991581
2019-01-10 08:00:10,0.011,0.38314166,0.38314166,0.6334517
2019-01-10 09:00:10,0.0,0.23134734,0.23134734,0.643748
2019-01-10 10:00:10,0.0,0.0,0.0,0.545045
2019-01-10 11:00:10,0.0,0.18376145,0.18376145,0.3575529
2019-01-10 12:00:10,0.0,0.29776015,0.29776015,0.08920622
2019-01-10 13:00:10,0.0,0.40160607,0.40160607,0.1900933
2019-01-10 14:00:10,0.0,0.44684767,0.44684767,0.3869737
2019-01-10 15:00:10,0.0,0.56058581,0.56058581,0.5440236
2019-01-10 16:00:10,0.0,0.56677228,0.56677228,0.4341529
2019-01-10 17:00:10,0.0,0.79915755,0.79915755,0.2801207
2019-01-10 18:00:10,0.0,1.0,1.0,0.06643865
2019-01-10 19:00:10,0.058,1.0,1.0,0.08069941
2019-01-10 20:00:10,0.289,1.0,1.0,0.4521473
2019-01-10 21:00:10,0.495,1.0,1.0,0.651571
2019-01-10 22:00:10,0.629,1.0,1.0,0.5798662
2019-01-10 23:00:10,0.682,1.0,1.0,0.4946834
2019-01-11 00:00:11,0.72,1.0,1.0,0.1548963
2019-01-11 01:00:11,0.71,1.0,1.0,0.1030429
2019-01-11 02:00:11,0.698,1.0,1.0,0.2602007
2019-01-11 03:00:11,0.682,1.0,1.0,0.4094433
2019-01-11 04:00:11,0.668,1.0,1.0,0.3907429
2019-01-11 05:00:11,0.615,1.0,1.0,0.2495671
2019-01-11 06:00:11,0.524,1.0,1.0,0.06774962
2019-01-11 07:00:11,0.342,1.0,1.0,0.07138506
2019-01-11 08:00:11,0.089,1.0,1.0,0.370991
2019-01-11 09:00:11,0.0,1.0,1.0,0.6728479
2019-01-11 10:00:11,0.0,0.97385154,0.97385154,0.6029672
2019-01-11 11:00:11,0.0,0.87707734,0.87707734,0.5295279
2019-01-11 12:00:11,0.0,0.80465912,0.80465912,0.2460582
2019-01-11 13:00:11,0.0,0.79904109,0.79904109,0.09404824
2019-01-11 14:00:11,0.0,0.81724034,0.81724034,0.256192
2019-01-11 15:00:11,0.0,0.80851175,0.80851175,0.4694256
2019-01-11 16:00:11,0.0,0.72377742,0.72377742,0.5239941
2019-01-11 17:00:11,0.0,0.59890916,0.59890916,0.4218219
2019-01-11 18:00:11,0.0,0.44290603,0.44290603,0.2148873
2019-01-11 19:00:11,0.14,0.34374118,0.34374118,0.05117044
2019-01-11 20:00:11,0.557,0.33514283,0.33514283,0.1045704
2019-01-11 21:00:11,0.713,0.35565475,0.35565475,0.6083948
2019-01-11 22:00:11,0.776,0.40898204,0.40898204,0.6284462
2019-01-11 23:00:11,0.798,0.44062288,0.44062288,0.5623426
2019-01-12 00:00:12,0.798,0.35414753,0.35414753,0.4207686
2019-01-12 01:00:12,0.789,0.29079032,0.29079032,0.08538838
2019-01-12 02:00:12,0.778,0.22438243,0.22438243,0.1342362
2019-01-12 03:00:12,0.766,0.17105347,0.17105347,0.3065262
2019-01-12 04:00:12,0.744,0.09732653,0.09732653,0.3775077
2019-01-12 05:00:12,0.703,0.06457708,0.06457708,0.3568495
2019-01-12 06:00:12,0.621,0.0,0.0,0.1845752
2019-01-12 07:00:12,0.441,0.0,0.0,0.04765034
2019-01-12 08:00:12,0.127,0.0,0.0,0.08764129
2019-01-12 09:00:12,0.0,0.0,0.0,0.600561
2019-01-12 10:00:12,0.0,0.0,0.0,0.6429434
2019-01-12 11:00:12,0.0,0.0,0.0,0.5810895
2019-01-12 12:00:12,0.0,0.0,0.0,0.4995421
2019-01-12 13:00:12,0.0,0.0,0.0,0.1370945
2019-01-12 14:00:12,0.0,0.0,0.0,0.1145976
2019-01-12 15:00:12,0.0,0.06262027,0.06262027,0.3010534
2019-01-12 16:00:12,0.0,0.13248459,0.13248459,0.4715312
2019-01-12 17:00:12,0.0,0.16979001,0.16979001,0.4943773
2019-01-12 18:00:12,0.0,0.25871624,0.25871624,0.3699228
2019-01-12 19:00:12,0.16,0.37186907,0.37186907,0.1370635
2019-01-12 20:00:12,0.574,0.43439795,0.43439795,0.04095807
2019-01-12 21:00:12,0.703,0.61439561,0.61439561,0.1728201
2019-01-12 22:00:12,0.77,0.88729213,0.88729213,0.5895064
2019-01-12 23:00:12,0.788,0.89937338,0.89937338,0.6146882
2019-01-13 00:00:13,0.785,0.92252434,0.92252434,0.5335435
2019-01-13 01:00:13,0.774,1.0,1.0,0.2826035
2019-01-13 02:00:13,0.764,1.0,1.0,0.06950891
2019-01-13 03:00:13,0.747,1.0,1.0,0.1698425
2019-01-13 04:00:13,0.717,0.95704541,0.95704541,0.2817994
2019-01-13 05:00:13,0.628,1.0,1.0,0.3344656
2019-01-13 06:00:13,0.508,0.91450053,0.91450053,0.2917511
2019-01-13 07:00:13,0.182,0.81892469,0.81892469,0.1167782
2019-01-13 08:00:13,0.077,0.75741891,0.75741891,0.03537596
2019-01-13 09:00:13,0.0,0.6666736,0.6666736,0.137509
2019-01-13 10:00:13,0.0,0.62014957,0.62014957,0.5747712
2019-01-13 11:00:13,0.0,0.45289146,0.45289146,0.6147951
2019-01-13 12:00:13,0.0,0.39013789,0.39013789,0.5484096
2019-01-13 13:00:13,0.0,0.46368882,0.46368882,0.3655303
2019-01-13 14:00:13,0.0,0.46216007,0.46216007,0.0929562
2019-01-13 15:00:13,0.0,0.33749958,0.33749958,0.1553188
2019-01-13 16:00:13,0.0,0.22933547,0.22933547,0.2908886
2019-01-13 17:00:13,0.0,0.20877889,0.20877889,0.4417273
2019-01-13 18:00:13,0.0,0.17257423,0.17257423,0.436208
2019-01-13 19:00:13,0.133,0.14314234,0.14314234,0.2719786
2019-01-13 20:00:13,0.535,0.14669016,0.14669016,0.09058334
2019-01-13 21:00:13,0.71,0.17467691,0.17467691,0.05513177
2019-01-13 22:00:13,0.781,0.34961919,0.34961919,0.1886431
2019-01-13 23:00:13,0.801,0.48435386,0.48435386,0.5680212
2019-01-14 00:00:14,0.799,0.52886654,0.52886654,0.5788128
2019-01-14 01:00:14,0.789,0.48714845,0.48714845,0.4898232
2019-01-14 02:00:14,0.777,0.43530787,0.43530787,0.2121154
2019-01-14 03:00:14,0.763,0.34165219,0.34165219,0.07151674
2019-01-14 04:00:14,0.74,0.25949942,0.25949942,0.1408442
2019-01-14 05:00:14,0.684,0.23110746,0.23110746,0.2408144
2019-01-14 06:00:14,0.564,0.21318602,0.21318602,0.2775576
2019-01-14 07:00:14,0.242,0.19555977,0.19555977,0.2055654
2019-01-14 08:00:14,0.087,0.20601324,0.20601324,0.07851925
2019-01-14 09:00:14,0.0,0.15705514,0.15705514,0.03977833
2019-01-14 10:00:14,0.0,0.09428927,0.09428927,0.1190211
2019-01-14 11:00:14,0.0,0.06534738,0.06534738,0.5173047
2019-01-14 12:00:14,0.0,0.0468719,0.0468719,0.5712668
2019-01-14 13:00:14,0.0,0.0541798,0.0541798,0.5012919
2019-01-14 14:00:14,0.0,0.08856873,0.08856873,0.2789621
2019-01-14 15:00:14,0.0,0.07232789,0.07232789,0.06956933
2019-01-14 16:00:14,0.0,0.07458316,0.07458316,0.1116687
2019-01-14 17:00:14,0.0,0.12722838,0.12722838,0.2566441
2019-01-14 18:00:14,0.0,0.20222645,0.20222645,0.3748173
2019-01-14 19:00:14,0.097,0.20484828,0.20484828,0.3331793
2019-01-14 20:00:14,0.52,0.19050344,0.19050344,0.2065142
2019-01-14 21:00:14,0.701,0.19289822,0.19289822,0.05968801
2019-01-14 22:00:14,0.77,0.1769617,0.1769617,0.04467372
2019-01-14 23:00:14,0.791,0.12427577,0.12427577,0.160642
2019-01-15 00:00:15,0.79,0.06890426,0.06890426,0.5365484
2019-01-15 01:00:15,0.777,0.04335588,0.04335588,0.5313367
2019-01-15 02:00:15,0.757,0.0,0.0,0.428463
2019-01-15 03:00:15,0.73,0.0,0.0,0.1666156
2019-01-15 04:00:15,0.698,0.0,0.0,0.05177309
2019-01-15 05:00:15,0.663,0.0,0.0,0.1175229
2019-01-15 06:00:15,0.572,0.0,0.0,0.1869326
2019-01-15 07:00:15,0.299,0.0,0.0,0.1997816
2019-01-15 08:00:15,0.059,0.0,0.0,0.1584278
2019-01-15 09:00:15,0.0,0.06233361,0.06233361,0.05534262
2019-01-15 10:00:15,0.0,0.1697123,0.1697123,0.02924919
2019-01-15 11:00:15,0.0,0.2469898,0.2469898,0.0837573
2019-01-15 12:00:15,0.0,0.255493,0.255493,0.3830182
2019-01-15 13:00:15,0.0,0.21572409,0.21572409,0.5133485
2019-01-15 14:00:15,0.0,0.16595643,0.16595643,0.4443069
2019-01-15 15:00:15,0.0,0.13940399,0.13940399,0.2191652
2019-01-15 16:00:15,0.0,0.10298644,0.10298644,0.05002931
2019-01-15 17:00:15,0.0,0.08033789,0.08033789,0.08852254
2019-01-15 18:00:15,0.0,0.08806727,0.08806727,0.2066934
2019-01-15 19:00:15,0.065,0.09093462,0.09093462,0.2575239
2019-01-15 20:00:15,0.398,0.08245998,0.08245998,0.2632034
2019-01-15 21:00:15,0.684,0.09003299,0.09003299,0.1544227
2019-01-15 22:00:15,0.758,0.08672213,0.08672213,0.04531566
2019-01-15 23:00:15,0.783,0.0788685,0.0788685,0.03424057
2019-01-16 00:00:16,0.788,0.05919699,0.05919699,0.1137027
2019-01-16 01:00:16,0.776,0.05425106,0.05425106,0.3932205
2019-01-16 02:00:16,0.729,0.0,0.0,0.4904186
2019-01-16 03:00:16,0.729,0.0,0.0,0.3704539
2019-01-16 04:00:16,0.708,0.0,0.0,0.1434631
2019-01-16 05:00:16,0.665,0.0,0.0,0.04305085
2019-01-16 06:00:16,0.524,0.0,0.0,0.09161359
2019-01-16 07:00:16,0.346,0.0,0.0,0.1214884
2019-01-16 08:00:16,0.098,0.0,0.0,0.152497
2019-01-16 09:00:16,0.0,0.0,0.0,0.1256408
2019-01-16 10:00:16,0.0,0.06018335,0.06018335,0.04865039
2019-01-16 11:00:16,0.0,0.08047428,0.08047428,0.01593593
2019-01-16 12:00:16,0.0,0.10422166,0.10422166,0.05702844
2019-01-16 13:00:16,0.0,0.11512204,0.11512204,0.1982855
2019-01-16 14:00:16,0.0,0.11210862,0.11210862,0.3809707
2019-01-16 15:00:16,0.0,0.13567036,0.13567036,0.3665545
2019-01-16 16:00:16,0.0,0.13996493,0.13996493,0.1929385
2019-01-16 17:00:16,0.0,0.10887122,0.10887122,0.05644171
2019-01-16 18:00:16,0.0,0.07926482,0.07926482,0.0689994
2019-01-16 19:00:16,0.08,0.11155483,0.11155483,0.1223969
2019-01-16 20:00:16,0.405,0.24042638,0.24042638,0.1871802
2019-01-16 21:00:16,0.61,0.35064683,0.35064683,0.1966809
2019-01-16 22:00:16,0.763,0.46399646,0.46399646,0.1239987
2019-01-16 23:00:16,0.789,0.44924516,0.44924516,0.04505715
2019-01-17 00:00:17,0.79,0.50354836,0.50354836,0.02640976
2019-01-17 01:00:17,0.784,0.74846052,0.74846052,0.05979522
2019-01-17 02:00:17,0.774,1.0,1.0,0.2557314
2019-01-17 03:00:17,0.756,1.0,1.0,0.4060255
2019-01-17 04:00:17,0.715,1.0,1.0,0.3360469
2019-01-17 05:00:17,0.634,1.0,1.0,0.1715038
2019-01-17 06:00:17,0.518,1.0,1.0,0.04570811
2019-01-17 07:00:17,0.238,1.0,1.0,0.04994806
2019-01-17 08:00:17,0.068,1.0,1.0,0.1009788
2019-01-17 09:00:17,0.0,1.0,1.0,0.1267212
2019-01-17 10:00:17,0.0,0.64919722,0.64919722,0.1098001
2019-01-17 11:00:17,0.0,0.47131463,0.47131463,0.06290885
2019-01-17 12:00:17,0.0,0.94953559,0.94953559,0.01723419
2019-01-17 13:00:17,0.0,1.0,1.0,0.02883564
2019-01-17 14:00:17,0.0,1.0,1.0,0.08449499
2019-01-17 15:00:17,0.0,0.98192939,0.98192939,0.2932514
2019-01-17 16:00:17,0.0,0.88221767,0.88221767,0.3235828
2019-01-17 17:00:17,0.0,0.74922447,0.74922447,0.2216981
2019-01-17 18:00:17,0.0,0.74204557,0.74204557,0.08351973
2019-01-17 19:00:17,0.061,0.77894712,0.77894712,0.03554334
2019-01-17 20:00:17,0.319,0.73207231,0.73207231,0.09325267
2019-01-17 21:00:17,0.546,0.6830383,0.6830383,0.1375742
2019-01-17 22:00:17,0.491,0.6420566,0.6420566,0.1510839
2019-01-17 23:00:17,0.479,0.69117457,0.69117457,0.1289243
2019-01-18 00:00:18,0.533,0.68643477,0.68643477,0.05388102
2019-01-18 01:00:18,0.552,0.64871357,0.64871357,0.01819363
2019-01-18 02:00:18,0.534,0.62283451,0.62283451,0.04127244
2019-01-18 03:00:18,0.443,0.66301209,0.66301209,0.1793236
2019-01-18 04:00:18,0.361,0.62514114,0.62514114,0.3611613
